id,strategy,gen,completed_at,elapsed_seconds,avg_he,avg_ne,avg_na,avg_ho,avg_fis,avg_oi,avg_ir,band_infr,band_norm,band_hfreq,num_breeders,num_breeding_sires,breed_suffix,replicate_num,total_alleles,litter_size,sires_per_dam,sire_mode
2199,IR,16,"2026-07-14 21:29:58",100,0.634976,3.00042,4.9091,0.70863636,-0.1188697,0.395751,-0.12221,0.48148,0.17284,0.34568,200,100,dp,28,162,10,1,random
2200,IR,17,"2026-07-14 21:30:06",107.6,0.636627,3.0228,4.8788,0.71030303,-0.11845455,0.404324,-0.11589,0.45963,0.20497,0.3354,200,100,dp,28,161,10,1,random
2201,IR,18,"2026-07-14 21:30:14",115.2,0.647833,3.10078,4.8485,0.72060606,-0.11647273,0.441348,-0.12018,0.45,0.2,0.35,200,100,dp,28,160,10,1,random
2202,IR,19,"2026-07-14 21:30:21",122.1,0.653218,3.14476,4.8485,0.7330303,-0.12810303,0.43735,-0.125189,0.4375,0.20625,0.35625,200,100,dp,28,160,10,1,random
2203,IR,20,"2026-07-14 21:30:27",129,0.656121,3.16929,4.8182,0.74,-0.13208788,0.416458,-0.128893,0.43396,0.20755,0.35849,200,100,dp,28,159,10,1,random
2204,AGR,1,"2026-07-14 21:30:39",7.4,0.522658,2.43744,5.697,0.47893939,0.06932424,0.249637,0.067102,0.59574,0.10638,0.29787,200,100,dp,28,188,10,1,random
2205,AGR,2,"2026-07-14 21:30:46",14.3,0.542991,2.56595,5.6061,0.50242424,0.06227576,0.278977,0.060731,0.58378,0.11351,0.3027,200,100,dp,28,185,10,1,random
2206,AGR,3,"2026-07-14 21:30:53",21.4,0.560782,2.68211,5.5455,0.51469697,0.07496364,0.307203,0.07064,0.55738,0.09836,0.34426,200,100,dp,28,183,10,1,random
2207,AGR,4,"2026-07-14 21:31:00",28.5,0.577764,2.82778,5.4848,0.53363636,0.07055152,0.278296,0.065998,0.54144,0.10497,0.35359,200,100,dp,28,181,10,1,random
2208,AGR,5,"2026-07-14 21:31:07",35.8,0.594406,2.97444,5.4545,0.55469697,0.06627273,0.302927,0.056519,0.53333,0.09444,0.37222,200,100,dp,28,180,10,1,random
2209,AGR,6,"2026-07-14 21:31:14",42.9,0.611973,3.12339,5.4545,0.57363637,0.05751212,0.315427,0.051941,0.51111,0.10556,0.38333,200,100,dp,28,180,10,1,random
2210,AGR,7,"2026-07-14 21:31:23",51.7,0.628079,3.27063,5.4242,0.5780303,0.07518788,0.323632,0.069896,0.49721,0.12291,0.37989,200,100,dp,28,179,10,1,random
2211,AGR,8,"2026-07-14 21:31:32",60.6,0.645509,3.44858,5.3636,0.60333333,0.06000909,0.366927,0.054964,0.46328,0.15254,0.38418,200,100,dp,28,177,10,1,random
2212,AGR,9,"2026-07-14 21:31:41",69.7,0.659127,3.60374,5.3636,0.61075758,0.07313333,0.394365,0.065636,0.46328,0.15819,0.37853,200,100,dp,28,177,10,1,random
2213,AGR,10,"2026-07-14 21:31:50",78.9,0.6735,3.75744,5.3636,0.62636363,0.06801818,0.452235,0.06182,0.42373,0.22599,0.35028,200,100,dp,28,177,10,1,random
2214,AGR,11,"2026-07-14 21:32:00",88.1,0.686506,3.92129,5.3636,0.6380303,0.07339697,0.527849,0.063353,0.39548,0.23164,0.37288,200,100,dp,28,177,10,1,random
2215,AGR,12,"2026-07-14 21:32:09",97.4,0.697655,4.06183,5.3636,0.65439394,0.06104545,0.515495,0.056458,0.37288,0.28814,0.33898,200,100,dp,28,177,10,1,random
2216,AGR,13,"2026-07-14 21:32:18",106.6,0.710633,4.25063,5.3636,0.66787879,0.05976667,0.613595,0.053311,0.37288,0.31638,0.31073,200,100,dp,28,177,10,1,random
2217,AGR,14,"2026-07-14 21:32:27",115.8,0.722548,4.40702,5.3636,0.67909091,0.06091212,0.711755,0.053896,0.33333,0.38418,0.28249,200,100,dp,28,177,10,1,random
2218,AGR,15,"2026-07-14 21:32:37",125,0.732606,4.54079,5.3636,0.68878787,0.06077879,0.791035,0.054939,0.27684,0.49718,0.22599,200,100,dp,28,177,10,1,random
2219,AGR,16,"2026-07-14 21:32:46",134.2,0.742215,4.67335,5.3636,0.685,0.07912727,0.936708,0.072316,0.22599,0.57627,0.19774,200,100,dp,28,177,10,1,random
2220,AGR,17,"2026-07-14 21:32:55",143.5,0.749742,4.77306,5.3636,0.6930303,0.07898788,0.952218,0.072276,0.20904,0.61017,0.18079,200,100,dp,28,177,10,1,random
2221,AGR,18,"2026-07-14 21:33:04",152.9,0.756252,4.85937,5.3636,0.69590908,0.08025758,1.02714,0.077398,0.18079,0.64407,0.17514,200,100,dp,28,177,10,1,random
2222,AGR,19,"2026-07-14 21:33:14",162.3,0.763733,4.95001,5.3636,0.71484849,0.06609394,1.02271,0.06079,0.16384,0.69492,0.14124,200,100,dp,28,177,10,1,random
2223,AGR,20,"2026-07-14 21:33:23",171.6,0.769945,5.03292,5.3636,0.71636363,0.07170606,1.16172,0.067031,0.12994,0.74576,0.12429,200,100,dp,28,177,10,1,random
2224,RANDOM,1,"2026-07-14 21:33:32",4.7,0.497788,2.29099,5.4848,0.49727272,-0.00502121,0.214973,0.005368,0.60773,0.12155,0.27072,200,100,dp,28,181,10,1,random
2225,RANDOM,2,"2026-07-14 21:33:36",9,0.497018,2.28329,5.3939,0.49075758,0.00743636,0.259367,0.015577,0.60674,0.1236,0.26966,200,100,dp,28,178,10,1,random
2226,RANDOM,3,"2026-07-14 21:33:41",13.3,0.497591,2.27799,5.303,0.49924242,-0.00421818,0.271064,-0.000754,0.60571,0.10857,0.28571,200,100,dp,28,175,10,1,random
2227,RANDOM,4,"2026-07-14 21:33:45",17.6,0.496085,2.27147,5.2121,0.49545455,-0.00112121,0.249795,0.006457,0.60465,0.11047,0.28488,200,100,dp,28,172,10,1,random
2228,RANDOM,5,"2026-07-14 21:33:49",22,0.491773,2.25486,5.1212,0.49272728,0.00275152,0.260064,0.005473,0.60355,0.11834,0.27811,200,100,dp,28,169,10,1,random
2229,RANDOM,6,"2026-07-14 21:33:54",26.4,0.485494,2.23219,5.0909,0.48757576,-0.00900606,0.273219,0.004937,0.6131,0.10119,0.28571,200,100,dp,28,168,10,1,random
2230,RANDOM,7,"2026-07-14 21:34:00",32.6,0.4848,2.22893,5.0606,0.495,-0.02510606,0.269868,-0.017842,0.61677,0.09581,0.28743,200,100,dp,28,167,10,1,random
2231,RANDOM,8,"2026-07-14 21:34:06",38.6,0.488373,2.24117,4.9091,0.50272727,-0.02729394,0.275844,-0.029927,0.61111,0.09259,0.2963,200,100,dp,28,162,10,1,random
2232,RANDOM,9,"2026-07-14 21:34:12",44.7,0.485779,2.22942,4.8485,0.48833333,-0.00379394,0.277661,0.000356,0.6,0.1,0.3,200,100,dp,28,160,10,1,random
2233,RANDOM,10,"2026-07-14 21:34:18",50.9,0.486685,2.23819,4.7879,0.48560606,-0.00500606,0.275873,0.004983,0.58861,0.10759,0.3038,200,100,dp,28,158,10,1,random
2234,RANDOM,11,"2026-07-14 21:34:25",57.1,0.486606,2.24388,4.7576,0.48924242,0.0055303,0.276761,-0.001816,0.59236,0.10191,0.30573,200,100,dp,28,157,10,1,random
2235,RANDOM,12,"2026-07-14 21:34:31",63.3,0.486488,2.24053,4.6364,0.48378788,0.01075152,0.276978,0.008875,0.5817,0.11111,0.30719,200,100,dp,28,153,10,1,random
2236,RANDOM,13,"2026-07-14 21:34:37",69.4,0.487806,2.23366,4.5758,0.4780303,0.0182,0.286378,0.020863,0.5894,0.09934,0.31126,200,100,dp,28,151,10,1,random
2237,RANDOM,14,"2026-07-14 21:34:43",75.6,0.488364,2.24431,4.5455,0.48545454,0.00994848,0.290364,0.007228,0.57333,0.10667,0.32,200,100,dp,28,150,10,1,random
2238,RANDOM,15,"2026-07-14 21:34:49",81.8,0.487836,2.24667,4.4242,0.48939393,0.00215,0.27911,-0.001028,0.56164,0.11644,0.32192,200,100,dp,28,146,10,1,random
2239,RANDOM,16,"2026-07-14 21:34:55",87.9,0.486821,2.24918,4.3939,0.48984849,-0.0086875,0.314839,-0.001334,0.54483,0.13793,0.31724,200,100,dp,28,145,10,1,random
2240,RANDOM,17,"2026-07-14 21:35:02",94.1,0.487491,2.25486,4.3333,0.48181818,0.00570937,0.32419,0.013727,0.54545,0.12587,0.32867,200,100,dp,28,143,10,1,random
2241,RANDOM,18,"2026-07-14 21:35:08",100.3,0.485521,2.24479,4.2424,0.48924243,-0.00568125,0.312669,-0.002396,0.54286,0.13571,0.32143,200,100,dp,28,140,10,1,random
2242,RANDOM,19,"2026-07-14 21:35:14",106.5,0.484242,2.24326,4.2121,0.48469697,-0.00242188,0.333023,0.002586,0.53237,0.13669,0.33094,200,100,dp,28,139,10,1,random
2243,RANDOM,20,"2026-07-14 21:35:20",112.7,0.485597,2.23488,4.1818,0.48560606,-0.00360625,0.313834,0.002032,0.55072,0.12319,0.32609,200,100,dp,28,138,10,1,random
2244,OI,1,"2026-07-14 21:35:36",5.4,0.533176,2.48496,5.7576,0.53242424,0.00213333,0.261681,-0.022592,0.58947,0.10526,0.30526,200,100,dp,29,190,10,1,random
2245,OI,2,"2026-07-14 21:35:41",10.3,0.562376,2.67176,5.697,0.55166667,0.0173697,0.303147,-0.003207,0.56383,0.11702,0.31915,200,100,dp,29,188,10,1,random
2246,OI,3,"2026-07-14 21:35:46",15.2,0.59093,2.86961,5.6061,0.58984848,0.01148485,0.338264,-0.019367,0.52973,0.12973,0.34054,200,100,dp,29,185,10,1,random
2247,OI,4,"2026-07-14 21:35:51",20.1,0.613118,3.05322,5.5455,0.61166666,0.00340606,0.346693,-0.012655,0.48634,0.15301,0.36066,200,100,dp,29,183,10,1,random
2248,OI,5,"2026-07-14 21:35:56",25.1,0.637218,3.26159,5.5455,0.64272727,-0.01074242,0.354228,-0.024749,0.46448,0.18033,0.35519,200,100,dp,29,183,10,1,random
2249,OI,6,"2026-07-14 21:36:01",30.1,0.660097,3.481,5.4848,0.66166667,-0.00271515,0.414928,-0.016591,0.43646,0.18232,0.38122,200,100,dp,29,181,10,1,random
2250,OI,7,"2026-07-14 21:36:07",36.7,0.680079,3.70435,5.4848,0.69106061,-0.01792727,0.417861,-0.028679,0.41436,0.20442,0.38122,200,100,dp,29,181,10,1,random
2251,OI,8,"2026-07-14 21:36:14",43.4,0.696039,3.87666,5.4848,0.69257576,0.00552727,0.4825,-0.004402,0.37569,0.27072,0.35359,200,100,dp,29,181,10,1,random
2252,OI,9,"2026-07-14 21:36:21",50.3,0.7137,4.05826,5.4848,0.7219697,-0.0108303,0.547879,-0.021735,0.35359,0.25967,0.38674,200,100,dp,29,181,10,1,random
2253,OI,10,"2026-07-14 21:36:28",57.1,0.727761,4.22414,5.4848,0.72318182,0.0054,0.544102,-0.001313,0.32597,0.31492,0.35912,200,100,dp,29,181,10,1,random
2254,OI,11,"2026-07-14 21:36:35",63.9,0.73863,4.37806,5.4848,0.73621212,0.00182121,0.613819,-0.002036,0.29282,0.39779,0.30939,200,100,dp,29,181,10,1,random
2255,OI,12,"2026-07-14 21:36:42",70.8,0.747842,4.53047,5.4848,0.7539394,-0.00786364,0.733508,-0.012321,0.25414,0.46409,0.28177,200,100,dp,29,181,10,1,random
2256,OI,13,"2026-07-14 21:36:48",77.6,0.758379,4.70028,5.4848,0.74166667,0.02325758,0.828056,0.017757,0.22099,0.51934,0.25967,200,100,dp,29,181,10,1,random
2257,OI,14,"2026-07-14 21:36:55",84.5,0.766018,4.84935,5.4848,0.76333333,0.00592727,0.882267,0.000216,0.19337,0.59669,0.20994,200,100,dp,29,181,10,1,random
2258,OI,15,"2026-07-14 21:37:02",91.2,0.77083,4.94948,5.4545,0.76742424,0.00183939,1.00448,0.003307,0.15556,0.7,0.14444,200,100,dp,29,180,10,1,random
2259,OI,16,"2026-07-14 21:37:09",98.1,0.777258,5.06577,5.4545,0.77863636,-0.00130606,1.24932,-0.004257,0.12222,0.75556,0.12222,200,100,dp,29,180,10,1,random
2260,OI,17,"2026-07-14 21:37:16",105,0.78237,5.16215,5.4545,0.78863637,-0.00762121,1.32356,-0.009434,0.07778,0.83889,0.08333,200,100,dp,29,180,10,1,random
2261,OI,18,"2026-07-14 21:37:23",111.9,0.785376,5.21137,5.4545,0.78787879,-0.00216667,1.4894,-0.003284,0.06667,0.83889,0.09444,200,100,dp,29,180,10,1,random
2262,OI,19,"2026-07-14 21:37:30",118.7,0.788024,5.27174,5.4545,0.79075758,-0.00299091,1.40108,-0.00367,0.04444,0.88889,0.06667,200,100,dp,29,180,10,1,random
2263,OI,20,"2026-07-14 21:37:36",125.6,0.789052,5.30512,5.4545,0.80015151,-0.01434545,1.5812,-0.013011,0.04444,0.91667,0.03889,200,100,dp,29,180,10,1,random
2264,IR,1,"2026-07-14 21:37:45",4.8,0.512958,2.36123,5.6364,0.57560606,-0.11378485,0.22205,-0.130146,0.60753,0.08602,0.30645,200,100,dp,29,186,10,1,random
2265,IR,2,"2026-07-14 21:37:49",9.1,0.519521,2.3883,5.5758,0.57681818,-0.10514242,0.237846,-0.115339,0.59239,0.10326,0.30435,200,100,dp,29,184,10,1,random
2266,IR,3,"2026-07-14 21:37:53",13.5,0.526285,2.41571,5.4242,0.58984848,-0.11372727,0.246354,-0.125777,0.58659,0.10615,0.30726,200,100,dp,29,179,10,1,random
2267,IR,4,"2026-07-14 21:37:58",17.9,0.534518,2.45032,5.3939,0.59727272,-0.10533636,0.26052,-0.123427,0.58427,0.10112,0.31461,200,100,dp,29,178,10,1,random
2268,IR,5,"2026-07-14 21:38:02",22.2,0.543821,2.48773,5.3333,0.60727273,-0.11067576,0.265627,-0.123575,0.56818,0.125,0.30682,200,100,dp,29,176,10,1,random
2269,IR,6,"2026-07-14 21:38:07",26.7,0.550845,2.51948,5.2121,0.62015151,-0.11311818,0.284392,-0.131294,0.55814,0.10465,0.33721,200,100,dp,29,172,10,1,random
2270,IR,7,"2026-07-14 21:38:13",32.8,0.558652,2.56007,5.1515,0.61954546,-0.10358788,0.260042,-0.115181,0.55882,0.10588,0.33529,200,100,dp,29,170,10,1,random
2271,IR,8,"2026-07-14 21:38:19",38.9,0.565958,2.61156,4.9394,0.63545455,-0.11430909,0.281547,-0.128718,0.53374,0.11043,0.35583,200,100,dp,29,163,10,1,random
2272,IR,9,"2026-07-14 21:38:25",45.2,0.572691,2.64705,4.8788,0.64318182,-0.1173,0.298572,-0.128256,0.53416,0.1118,0.35404,200,100,dp,29,161,10,1,random
2273,IR,10,"2026-07-14 21:38:31",51.5,0.577655,2.67583,4.8485,0.6469697,-0.11846061,0.310909,-0.123547,0.51875,0.125,0.35625,200,100,dp,29,160,10,1,random
2274,IR,11,"2026-07-14 21:38:38",57.8,0.589458,2.73581,4.8182,0.66257576,-0.12526667,0.328969,-0.133581,0.49057,0.16981,0.33962,200,100,dp,29,159,10,1,random
2275,IR,12,"2026-07-14 21:38:44",64.1,0.599582,2.79098,4.8182,0.67121212,-0.12024848,0.36606,-0.127285,0.47799,0.1761,0.34591,200,100,dp,29,159,10,1,random
2276,IR,13,"2026-07-14 21:38:50",70.4,0.604288,2.80631,4.7576,0.67590909,-0.11967273,0.364161,-0.121174,0.48408,0.17197,0.34395,200,100,dp,29,157,10,1,random
2277,IR,14,"2026-07-14 21:38:57",76.7,0.607736,2.82052,4.7273,0.6830303,-0.12655455,0.382566,-0.125849,0.48077,0.16667,0.35256,200,100,dp,29,156,10,1,random
2278,IR,15,"2026-07-14 21:39:03",83,0.613676,2.83885,4.6364,0.68484848,-0.11808182,0.382064,-0.120279,0.46405,0.20261,0.33333,200,100,dp,29,153,10,1,random
2279,IR,16,"2026-07-14 21:39:09",89.4,0.619197,2.86436,4.6061,0.69378787,-0.12294545,0.430945,-0.12429,0.45395,0.19737,0.34868,200,100,dp,29,152,10,1,random
2280,IR,17,"2026-07-14 21:39:16",95.9,0.624079,2.8847,4.5455,0.70424242,-0.12866061,0.408273,-0.13111,0.44,0.22667,0.33333,200,100,dp,29,150,10,1,random
2281,IR,18,"2026-07-14 21:39:22",102.3,0.630303,2.92202,4.5455,0.70757576,-0.12353333,0.456294,-0.126541,0.44,0.22667,0.33333,200,100,dp,29,150,10,1,random
2282,IR,19,"2026-07-14 21:39:29",108.8,0.635058,2.94596,4.4848,0.71333333,-0.12653333,0.474475,-0.126375,0.41216,0.25676,0.33108,200,100,dp,29,148,10,1,random
2283,IR,20,"2026-07-14 21:39:35",115.1,0.64027,2.97757,4.4848,0.71363636,-0.11688182,0.494467,-0.117994,0.39189,0.27027,0.33784,200,100,dp,29,148,10,1,random
2284,AGR,1,"2026-07-14 21:39:43",7.3,0.524415,2.457,5.7273,0.48818182,0.05819091,0.239787,0.054292,0.60847,0.06878,0.32275,200,100,dp,29,189,10,1,random
2285,AGR,2,"2026-07-14 21:39:50",14.3,0.543952,2.59038,5.6061,0.49878788,0.07343939,0.247157,0.070033,0.57838,0.1027,0.31892,200,100,dp,29,185,10,1,random
2286,AGR,3,"2026-07-14 21:39:57",21.2,0.564948,2.74875,5.5455,0.51590909,0.0821697,0.290608,0.073786,0.56831,0.09836,0.33333,200,100,dp,29,183,10,1,random
2287,AGR,4,"2026-07-14 21:40:05",28.4,0.584891,2.91148,5.4848,0.54818182,0.05601818,0.307605,0.049759,0.56354,0.08287,0.35359,200,100,dp,29,181,10,1,random
2288,AGR,5,"2026-07-14 21:40:12",36,0.601155,3.04919,5.4848,0.56348485,0.0568303,0.314823,0.052457,0.51934,0.12155,0.35912,200,100,dp,29,181,10,1,random
2289,AGR,6,"2026-07-14 21:40:19",43.2,0.61837,3.20512,5.4848,0.57348485,0.07054545,0.3306,0.062482,0.49724,0.13812,0.36464,200,100,dp,29,181,10,1,random
2290,AGR,7,"2026-07-14 21:40:28",51.9,0.636797,3.39156,5.4848,0.6,0.05588788,0.362527,0.046615,0.45856,0.18232,0.35912,200,100,dp,29,181,10,1,random
2291,AGR,8,"2026-07-14 21:40:37",60.8,0.650809,3.55692,5.4848,0.59909091,0.07827576,0.396968,0.071028,0.44751,0.19337,0.35912,200,100,dp,29,181,10,1,random
2292,AGR,9,"2026-07-14 21:40:46",69.8,0.666318,3.73304,5.4848,0.61742424,0.07383333,0.43445,0.064699,0.41989,0.22652,0.35359,200,100,dp,29,181,10,1,random
2293,AGR,10,"2026-07-14 21:40:55",79,0.679627,3.88057,5.4848,0.62621212,0.07802121,0.47538,0.07125,0.40331,0.24309,0.35359,200,100,dp,29,181,10,1,random
2294,AGR,11,"2026-07-14 21:41:04",88.3,0.695152,4.03705,5.4545,0.65060606,0.06670303,0.51435,0.055676,0.37778,0.26111,0.36111,200,100,dp,29,180,10,1,random
2295,AGR,12,"2026-07-14 21:41:14",97.5,0.709918,4.237,5.4545,0.67151515,0.05558182,0.542911,0.046245,0.35,0.29444,0.35556,200,100,dp,29,180,10,1,random
2296,AGR,13,"2026-07-14 21:41:23",106.6,0.72467,4.42506,5.4545,0.6739394,0.07417879,0.608559,0.062088,0.32222,0.37222,0.30556,200,100,dp,29,180,10,1,random
2297,AGR,14,"2026-07-14 21:41:32",115.8,0.732048,4.5348,5.4545,0.68227272,0.06922727,0.721996,0.064409,0.3,0.44444,0.25556,200,100,dp,29,180,10,1,random
2298,AGR,15,"2026-07-14 21:41:41",124.8,0.740355,4.66987,5.4545,0.68833333,0.07430303,0.847185,0.066061,0.26667,0.49444,0.23889,200,100,dp,29,180,10,1,random
2299,AGR,16,"2026-07-14 21:41:50",134.1,0.748479,4.80383,5.4545,0.70939394,0.05423636,0.892553,0.0482,0.23333,0.55556,0.21111,200,100,dp,29,180,10,1,random
2300,AGR,17,"2026-07-14 21:41:59",143.2,0.755079,4.89819,5.4545,0.69712121,0.08093636,0.956133,0.074109,0.2,0.58889,0.21111,200,100,dp,29,180,10,1,random
2301,AGR,18,"2026-07-14 21:42:09",152.3,0.761985,5.01805,5.4545,0.71545455,0.06511212,0.943116,0.058209,0.14444,0.73333,0.12222,200,100,dp,29,180,10,1,random
2302,AGR,19,"2026-07-14 21:42:18",161.6,0.766149,5.08622,5.4545,0.71121212,0.07543636,1.1195,0.070204,0.11667,0.75556,0.12778,200,100,dp,29,180,10,1,random
2303,AGR,20,"2026-07-14 21:42:27",170.7,0.771139,5.14478,5.4545,0.71984849,0.07185455,1.08539,0.064655,0.09444,0.78333,0.12222,200,100,dp,29,180,10,1,random
2304,RANDOM,1,"2026-07-14 21:42:38",4.8,0.501039,2.32373,5.6364,0.50757576,-0.01289697,0.211579,-0.007103,0.6129,0.10215,0.28495,200,100,dp,29,186,10,1,random
2305,RANDOM,2,"2026-07-14 21:42:43",9.2,0.503551,2.32809,5.4545,0.50939394,-0.01432121,0.253267,-0.011661,0.58889,0.12778,0.28333,200,100,dp,29,180,10,1,random
2306,RANDOM,3,"2026-07-14 21:42:47",13.5,0.504655,2.32025,5.303,0.49636363,0.01117576,0.26764,0.017792,0.59429,0.11429,0.29143,200,100,dp,29,175,10,1,random
2307,RANDOM,4,"2026-07-14 21:42:51",17.8,0.501842,2.31591,5.2727,0.50272727,0.00279091,0.270389,0.003613,0.58621,0.12644,0.28736,200,100,dp,29,174,10,1,random
2308,RANDOM,5,"2026-07-14 21:42:56",22.3,0.498294,2.30515,5.1212,0.49742424,-0.00060303,0.271584,0.007969,0.5858,0.11834,0.29586,200,100,dp,29,169,10,1,random
2309,RANDOM,6,"2026-07-14 21:43:00",26.7,0.498212,2.30715,5.0303,0.49954545,-0.00746364,0.270207,0.001084,0.57229,0.11446,0.31325,200,100,dp,29,166,10,1,random
2310,RANDOM,7,"2026-07-14 21:43:06",32.7,0.497342,2.30455,4.8788,0.49212121,0.00827273,0.253535,0.014873,0.56522,0.13043,0.30435,200,100,dp,29,161,10,1,random
2311,RANDOM,8,"2026-07-14 21:43:12",38.7,0.49883,2.31789,4.8788,0.50090908,-0.00308485,0.280652,-0.002442,0.57143,0.11801,0.31056,200,100,dp,29,161,10,1,random
2312,RANDOM,9,"2026-07-14 21:43:18",44.9,0.495639,2.31908,4.8182,0.50045454,-0.00420303,0.270262,-0.003693,0.56604,0.12579,0.30818,200,100,dp,29,159,10,1,random
2313,RANDOM,10,"2026-07-14 21:43:25",51.2,0.49917,2.33576,4.7273,0.50060606,0.00037576,0.282595,-0.002128,0.55769,0.14103,0.30128,200,100,dp,29,156,10,1,random
2314,RANDOM,11,"2026-07-14 21:43:31",57.4,0.498964,2.33517,4.7273,0.50151515,-0.00403333,0.31037,-0.001416,0.55769,0.15385,0.28846,200,100,dp,29,156,10,1,random
2315,RANDOM,12,"2026-07-14 21:43:37",63.7,0.498842,2.32942,4.6667,0.49787879,-0.00095758,0.320487,0.004912,0.56494,0.15584,0.27922,200,100,dp,29,154,10,1,random
2316,RANDOM,13,"2026-07-14 21:43:43",69.9,0.496503,2.3211,4.6061,0.49454545,0.0014303,0.337551,0.008879,0.55921,0.15132,0.28947,200,100,dp,29,152,10,1,random
2317,RANDOM,14,"2026-07-14 21:43:50",76.1,0.489394,2.29932,4.5758,0.48818182,0.00459091,0.320635,0.01275,0.55629,0.13245,0.31126,200,100,dp,29,151,10,1,random
2318,RANDOM,15,"2026-07-14 21:43:56",82.4,0.490655,2.2971,4.5455,0.49045455,-0.00142424,0.29248,0.001792,0.56,0.14,0.3,200,100,dp,29,150,10,1,random
2319,RANDOM,16,"2026-07-14 21:44:02",88.7,0.487824,2.28384,4.4848,0.49272727,0.00241515,0.30877,-0.004583,0.54054,0.15541,0.30405,200,100,dp,29,148,10,1,random
2320,RANDOM,17,"2026-07-14 21:44:09",95.1,0.487964,2.27912,4.4545,0.49015151,-0.00426061,0.308155,-0.001218,0.55102,0.14966,0.29932,200,100,dp,29,147,10,1,random
2321,RANDOM,18,"2026-07-14 21:44:15",101.4,0.488776,2.27308,4.4242,0.49348485,-0.00570909,0.323911,-0.007153,0.54795,0.16438,0.28767,200,100,dp,29,146,10,1,random
2322,RANDOM,19,"2026-07-14 21:44:21",107.8,0.491806,2.27516,4.3636,0.49666667,-0.00948788,0.356411,-0.01005,0.52778,0.19444,0.27778,200,100,dp,29,144,10,1,random
2323,RANDOM,20,"2026-07-14 21:44:28",114.1,0.493324,2.28755,4.2424,0.49484849,-0.00327273,0.384077,-0.00231,0.53571,0.18571,0.27857,200,100,dp,29,140,10,1,random
2324,OI,1,"2026-07-14 21:44:48",5.5,0.537848,2.49505,5.7879,0.54030303,-0.00349394,0.280261,-0.031835,0.59162,0.09424,0.31414,200,100,dp,30,191,10,1,random
2325,OI,2,"2026-07-14 21:44:53",10.5,0.565603,2.64961,5.7576,0.56878788,-0.00319697,0.294579,-0.027255,0.56842,0.11053,0.32105,200,100,dp,30,190,10,1,random
2326,OI,3,"2026-07-14 21:44:57",15.4,0.590715,2.83378,5.6364,0.59833333,-0.01712727,0.319547,-0.031022,0.54301,0.1129,0.34409,200,100,dp,30,186,10,1,random
2327,OI,4,"2026-07-14 21:45:02",20.4,0.616258,3.01617,5.6364,0.62575757,-0.01321515,0.347272,-0.033815,0.51075,0.12903,0.36022,200,100,dp,30,186,10,1,random
2328,OI,5,"2026-07-14 21:45:08",25.6,0.63673,3.20977,5.6061,0.64333333,-0.00968485,0.336084,-0.024409,0.49189,0.14054,0.36757,200,100,dp,30,185,10,1,random
2329,OI,6,"2026-07-14 21:45:13",30.7,0.662324,3.45079,5.5152,0.65939394,0.00477273,0.396419,-0.012274,0.43956,0.19231,0.36813,200,100,dp,30,182,10,1,random
2330,OI,7,"2026-07-14 21:45:20",37.5,0.681648,3.65938,5.5152,0.68969697,-0.00881818,0.440375,-0.023638,0.40659,0.25824,0.33516,200,100,dp,30,182,10,1,random
2331,OI,8,"2026-07-14 21:45:26",44.3,0.698015,3.8712,5.5152,0.6860606,0.01818485,0.545826,0.007895,0.38462,0.28022,0.33516,200,100,dp,30,182,10,1,random
2332,OI,9,"2026-07-14 21:45:33",51.3,0.716167,4.08852,5.5152,0.72181818,-0.00943636,0.588899,-0.018722,0.36813,0.3022,0.32967,200,100,dp,30,182,10,1,random
2333,OI,10,"2026-07-14 21:45:40",58.4,0.731315,4.29378,5.4848,0.72848485,0.00548485,0.654875,-0.004293,0.33702,0.35359,0.30939,200,100,dp,30,181,10,1,random
2334,OI,11,"2026-07-14 21:45:47",65.4,0.744161,4.51177,5.4848,0.75090909,-0.00965455,0.766862,-0.01553,0.30939,0.43094,0.25967,200,100,dp,30,181,10,1,random
2335,OI,12,"2026-07-14 21:45:54",72.4,0.754555,4.68466,5.4848,0.75924243,-0.00431515,0.921243,-0.011236,0.24309,0.51934,0.23757,200,100,dp,30,181,10,1,random
2336,OI,13,"2026-07-14 21:46:01",79.4,0.762861,4.83039,5.4848,0.77484848,-0.01739697,0.924541,-0.019262,0.20442,0.61326,0.18232,200,100,dp,30,181,10,1,random
2337,OI,14,"2026-07-14 21:46:08",86.3,0.770018,4.95601,5.4848,0.78348485,-0.01748788,1.10192,-0.02015,0.16575,0.70718,0.12707,200,100,dp,30,181,10,1,random
2338,OI,15,"2026-07-14 21:46:15",93.4,0.776715,5.08785,5.4848,0.77575758,0.00326061,1.37176,-0.001164,0.12707,0.75691,0.11602,200,100,dp,30,181,10,1,random
2339,OI,16,"2026-07-14 21:46:22",100.4,0.781388,5.19666,5.4848,0.78060606,0.00129697,1.38059,-0.000542,0.0884,0.8232,0.0884,200,100,dp,30,181,10,1,random
2340,OI,17,"2026-07-14 21:46:29",107.4,0.785094,5.27751,5.4848,0.78848485,-0.00331212,1.51322,-0.005181,0.07182,0.87293,0.05525,200,100,dp,30,181,10,1,random
2341,OI,18,"2026-07-14 21:46:37",114.5,0.786933,5.3248,5.4848,0.78833334,-0.00093939,2.16904,-0.001311,0.05525,0.89503,0.04972,200,100,dp,30,181,10,1,random
