id,strategy,gen,completed_at,elapsed_seconds,avg_he,avg_ne,avg_na,avg_ho,avg_fis,avg_oi,avg_ir,band_infr,band_norm,band_hfreq,num_breeders,num_breeding_sires,breed_suffix,replicate_num,total_alleles,litter_size,sires_per_dam,sire_mode
2482,OI,3,"2026-07-16 04:49:00",15.1,0.633482,3.17846,4.9091,0.63030303,0.00643636,0.520488,-0.011578,0.40741,0.27778,0.31481,200,100,fcr,31,162,10,1,random
2483,OI,4,"2026-07-16 04:49:05",19.9,0.655903,3.37784,4.9091,0.66712122,-0.01677576,0.562469,-0.032298,0.35802,0.35802,0.28395,200,100,fcr,31,162,10,1,random
2484,OI,5,"2026-07-16 04:49:11",26.5,0.675558,3.57905,4.9091,0.68530303,-0.01394545,0.671929,-0.026712,0.32716,0.40741,0.26543,200,100,fcr,31,162,10,1,random
2485,OI,6,"2026-07-16 04:49:16",31.3,0.69093,3.75214,4.8788,0.70333333,-0.01749091,0.75579,-0.027595,0.30435,0.43478,0.26087,200,100,fcr,31,161,10,1,random
2486,OI,7,"2026-07-16 04:49:23",37.8,0.705618,3.92403,4.8788,0.70924243,-0.00574848,0.822499,-0.013177,0.28571,0.45963,0.25466,200,100,fcr,31,161,10,1,random
2487,OI,8,"2026-07-16 04:49:29",44.5,0.717673,4.09951,4.8788,0.71439394,0.00276364,0.920785,-0.001638,0.23602,0.53416,0.22981,200,100,fcr,31,161,10,1,random
2488,OI,9,"2026-07-16 04:49:36",51.2,0.727036,4.23666,4.8788,0.72878788,-0.00375758,0.96369,-0.006757,0.21118,0.57764,0.21118,200,100,fcr,31,161,10,1,random
2489,OI,10,"2026-07-16 04:49:43",58,0.737124,4.36654,4.8788,0.74212121,-0.00796667,1.04185,-0.011594,0.18012,0.62112,0.19876,200,100,fcr,31,161,10,1,random
2490,OI,11,"2026-07-16 04:49:49",64.8,0.744091,4.50445,4.8788,0.74560606,-0.00158485,1.10236,-0.005052,0.11801,0.72671,0.15528,200,100,fcr,31,161,10,1,random
2491,OI,12,"2026-07-16 04:49:56",71.5,0.749694,4.60291,4.8788,0.75136364,-0.00441515,1.11738,-0.004351,0.09938,0.79503,0.10559,200,100,fcr,31,161,10,1,random
2492,OI,13,"2026-07-16 04:50:03",78.5,0.751921,4.66175,4.8788,0.75530303,-0.00766364,1.37696,-0.004179,0.08075,0.85093,0.06832,200,100,fcr,31,161,10,1,random
2493,OI,14,"2026-07-16 04:50:11",86.3,0.753055,4.69889,4.8788,0.7580303,-0.00637576,1.67746,-0.005575,0.07453,0.85093,0.07453,200,100,fcr,31,161,10,1,random
2494,OI,15,"2026-07-16 04:50:18",93.3,0.754182,4.72575,4.8788,0.76227273,-0.01304242,1.82367,-0.009452,0.06211,0.87578,0.06211,200,100,fcr,31,161,10,1,random
2495,OI,16,"2026-07-16 04:50:25",100.2,0.755461,4.76098,4.8788,0.76393939,-0.01260606,2.03217,-0.010467,0.04969,0.89441,0.0559,200,100,fcr,31,161,10,1,random
2496,OI,17,"2026-07-16 04:50:32",107,0.757109,4.77065,4.8788,0.76712122,-0.01673939,2.10521,-0.011837,0.04969,0.90683,0.04348,200,100,fcr,31,161,10,1,random
2497,OI,18,"2026-07-16 04:50:38",113.7,0.757582,4.80016,4.8788,0.76257576,-0.00596364,2.62305,-0.005523,0.03106,0.9441,0.02484,200,100,fcr,31,161,10,1,random
2498,OI,19,"2026-07-16 04:50:45",120.6,0.757476,4.80003,4.8788,0.75863636,-0.00082121,2.1583,-0.000139,0.03106,0.93789,0.03106,200,100,fcr,31,161,10,1,random
2499,OI,20,"2026-07-16 04:50:52",127.5,0.757288,4.78895,4.8788,0.76287878,-0.00774545,2.34595,-0.005976,0.02484,0.92547,0.04969,200,100,fcr,31,161,10,1,random
2500,IR,1,"2026-07-16 04:51:03",5.2,0.5597,2.57466,4.9697,0.62621212,-0.11135152,0.386727,-0.125435,0.54878,0.16463,0.28659,200,100,fcr,31,164,10,1,random
2501,IR,2,"2026-07-16 04:51:08",10.1,0.569039,2.60456,4.9394,0.64363636,-0.12974848,0.402161,-0.138491,0.53374,0.15951,0.30675,200,100,fcr,31,163,10,1,random
2502,IR,3,"2026-07-16 04:51:13",14.8,0.578142,2.65483,4.8182,0.65318182,-0.1284303,0.383635,-0.137109,0.52201,0.16352,0.31447,200,100,fcr,31,159,10,1,random
2503,IR,4,"2026-07-16 04:51:18",19.7,0.586479,2.69625,4.7576,0.65878788,-0.12503636,0.404037,-0.129385,0.52229,0.17834,0.29936,200,100,fcr,31,157,10,1,random
2504,IR,5,"2026-07-16 04:51:24",26.1,0.593827,2.73719,4.7576,0.66787879,-0.12782727,0.443891,-0.130419,0.49045,0.19745,0.3121,200,100,fcr,31,157,10,1,random
2505,IR,6,"2026-07-16 04:51:29",31.4,0.605555,2.8128,4.7273,0.67772728,-0.11745454,0.438782,-0.128712,0.49359,0.19872,0.30769,200,100,fcr,31,156,10,1,random
2506,IR,7,"2026-07-16 04:51:36",38,0.612712,2.86881,4.7273,0.68606061,-0.12276364,0.46922,-0.12469,0.48077,0.19872,0.32051,200,100,fcr,31,156,10,1,random
2507,IR,8,"2026-07-16 04:51:42",44.5,0.617133,2.89748,4.697,0.69454545,-0.12659394,0.454339,-0.128048,0.47097,0.2,0.32903,200,100,fcr,31,155,10,1,random
2508,IR,9,"2026-07-16 04:51:49",51.1,0.62397,2.93519,4.697,0.69181818,-0.11096667,0.458074,-0.113663,0.45806,0.2129,0.32903,200,100,fcr,31,155,10,1,random
2509,IR,10,"2026-07-16 04:51:56",57.8,0.630564,2.99356,4.697,0.71272727,-0.13318485,0.45866,-0.134862,0.45161,0.21935,0.32903,200,100,fcr,31,155,10,1,random
2510,IR,11,"2026-07-16 04:52:02",64.5,0.634724,3.01559,4.697,0.70712122,-0.1162697,0.467557,-0.11621,0.43871,0.23871,0.32258,200,100,fcr,31,155,10,1,random
2511,IR,12,"2026-07-16 04:52:09",71.1,0.640782,3.06462,4.6667,0.71439394,-0.11784848,0.503482,-0.119028,0.43506,0.23377,0.33117,200,100,fcr,31,154,10,1,random
2512,IR,13,"2026-07-16 04:52:16",77.8,0.645127,3.08994,4.6667,0.72469697,-0.12711818,0.501198,-0.126066,0.43506,0.22727,0.33766,200,100,fcr,31,154,10,1,random
2513,IR,14,"2026-07-16 04:52:22",84.6,0.65017,3.12953,4.6667,0.72621212,-0.11929091,0.508027,-0.120266,0.42857,0.23377,0.33766,200,100,fcr,31,154,10,1,random
2514,IR,15,"2026-07-16 04:52:29",91.4,0.652106,3.14634,4.6667,0.7310606,-0.12217576,0.50765,-0.121834,0.42857,0.22727,0.34416,200,100,fcr,31,154,10,1,random
2515,IR,16,"2026-07-16 04:52:36",98.3,0.654379,3.16116,4.6667,0.73166667,-0.12531515,0.497584,-0.118751,0.42208,0.24026,0.33766,200,100,fcr,31,154,10,1,random
2516,IR,17,"2026-07-16 04:52:43",105.2,0.658055,3.18915,4.6364,0.73727272,-0.12431212,0.514492,-0.122219,0.42484,0.22222,0.35294,200,100,fcr,31,153,10,1,random
2517,IR,18,"2026-07-16 04:52:50",112.2,0.662591,3.23003,4.5455,0.73287879,-0.10718182,0.517339,-0.108967,0.41333,0.24,0.34667,200,100,fcr,31,150,10,1,random
2518,IR,19,"2026-07-16 04:52:57",118.9,0.664582,3.23768,4.5152,0.74439394,-0.12553636,0.54458,-0.120828,0.40268,0.24161,0.3557,200,100,fcr,31,149,10,1,random
2519,IR,20,"2026-07-16 04:53:04",125.8,0.666839,3.25334,4.5152,0.74439395,-0.11864849,0.554227,-0.117255,0.4094,0.24832,0.34228,200,100,fcr,31,149,10,1,random
2520,AGR,1,"2026-07-16 04:53:12",7.4,0.572706,2.70783,4.9394,0.52636364,0.0796697,0.421391,0.067934,0.53374,0.17791,0.28834,200,100,fcr,31,163,10,1,random
2521,AGR,2,"2026-07-16 04:53:19",14.3,0.592491,2.86605,4.9091,0.55212121,0.06443636,0.458811,0.055719,0.48148,0.2037,0.31481,200,100,fcr,31,162,10,1,random
2522,AGR,3,"2026-07-16 04:53:26",21.3,0.612752,3.07534,4.9091,0.57272727,0.06705455,0.454179,0.052798,0.45062,0.21605,0.33333,200,100,fcr,31,162,10,1,random
2523,AGR,4,"2026-07-16 04:53:33",28.2,0.625748,3.21542,4.9091,0.57924243,0.06745758,0.469405,0.067183,0.42593,0.24074,0.33333,200,100,fcr,31,162,10,1,random
2524,AGR,5,"2026-07-16 04:53:42",36.9,0.640573,3.36183,4.8788,0.58393939,0.0860303,0.491767,0.080072,0.40373,0.2795,0.31677,200,100,fcr,31,161,10,1,random
2525,AGR,6,"2026-07-16 04:53:49",44.1,0.656833,3.51845,4.8788,0.61757576,0.06017273,0.569561,0.049666,0.37888,0.29814,0.32298,200,100,fcr,31,161,10,1,random
2526,AGR,7,"2026-07-16 04:53:58",53.1,0.668136,3.64968,4.8485,0.6139394,0.07991212,0.588748,0.074928,0.35625,0.30625,0.3375,200,100,fcr,31,160,10,1,random
2527,AGR,8,"2026-07-16 04:54:07",61.9,0.682964,3.80628,4.8485,0.62772728,0.08403939,0.612546,0.07271,0.3125,0.36875,0.31875,200,100,fcr,31,160,10,1,random
2528,AGR,9,"2026-07-16 04:54:16",71,0.694224,3.93046,4.8485,0.63969697,0.08663333,0.658005,0.072527,0.28125,0.4375,0.28125,200,100,fcr,31,160,10,1,random
2529,AGR,10,"2026-07-16 04:54:25",80.2,0.703497,4.03927,4.8485,0.6530303,0.07054545,0.737067,0.067091,0.275,0.4625,0.2625,200,100,fcr,31,160,10,1,random
2530,AGR,11,"2026-07-16 04:54:34",89.2,0.711542,4.12773,4.8485,0.67212122,0.05590303,0.815834,0.051351,0.24375,0.5375,0.21875,200,100,fcr,31,160,10,1,random
2531,AGR,12,"2026-07-16 04:54:43",98.3,0.718797,4.22855,4.8485,0.67227273,0.06387576,0.904917,0.061374,0.225,0.55625,0.21875,200,100,fcr,31,160,10,1,random
2532,AGR,13,"2026-07-16 04:54:52",107.4,0.725976,4.3447,4.8485,0.67909091,0.06870303,0.943015,0.061229,0.2,0.6125,0.1875,200,100,fcr,31,160,10,1,random
2533,AGR,14,"2026-07-16 04:55:01",116.8,0.730988,4.41975,4.8485,0.66181819,0.09934849,1.02761,0.092725,0.19375,0.6125,0.19375,200,100,fcr,31,160,10,1,random
2534,AGR,15,"2026-07-16 04:55:11",126.2,0.735539,4.49431,4.8485,0.68227273,0.07477879,1.04764,0.070486,0.15,0.7125,0.1375,200,100,fcr,31,160,10,1,random
2535,AGR,16,"2026-07-16 04:55:20",135.6,0.74017,4.54815,4.8485,0.68545455,0.07775152,1.19263,0.072071,0.15625,0.7,0.14375,200,100,fcr,31,160,10,1,random
2536,AGR,17,"2026-07-16 04:55:30",145.4,0.743439,4.60887,4.8485,0.6839394,0.08528182,1.25547,0.079146,0.1,0.79375,0.10625,200,100,fcr,31,160,10,1,random
2537,AGR,18,"2026-07-16 04:55:39",154.8,0.746873,4.65009,4.8485,0.68060607,0.09364242,1.28349,0.087741,0.1,0.8375,0.0625,200,100,fcr,31,160,10,1,random
2538,AGR,19,"2026-07-16 04:55:49",164,0.748924,4.68854,4.8485,0.68924242,0.08617576,1.69986,0.079413,0.08125,0.86875,0.05,200,100,fcr,31,160,10,1,random
2539,AGR,20,"2026-07-16 04:55:58",173.3,0.751464,4.71473,4.8485,0.68954545,0.08700303,1.59324,0.081893,0.06875,0.8875,0.04375,200,100,fcr,31,160,10,1,random
2540,RANDOM,1,"2026-07-16 04:56:09",4.6,0.553418,2.55182,4.9697,0.55878788,-0.00981515,0.381246,-0.010004,0.54268,0.17683,0.28049,200,100,fcr,31,164,10,1,random
2541,RANDOM,2,"2026-07-16 04:56:13",9,0.554155,2.54513,4.8788,0.55484849,0.00132121,0.390292,0.000238,0.52174,0.19255,0.28571,200,100,fcr,31,161,10,1,random
2542,RANDOM,3,"2026-07-16 04:56:17",13.2,0.550115,2.52053,4.8485,0.55227272,-0.00672121,0.383091,0.00257,0.5375,0.1625,0.3,200,100,fcr,31,160,10,1,random
2543,RANDOM,4,"2026-07-16 04:56:21",17.4,0.550027,2.51355,4.8182,0.55818182,-0.01540606,0.364496,-0.012635,0.55346,0.15723,0.28931,200,100,fcr,31,159,10,1,random
2544,RANDOM,5,"2026-07-16 04:56:27",23.5,0.551639,2.52647,4.7576,0.56409091,-0.0215,0.39777,-0.02131,0.53503,0.16561,0.29936,200,100,fcr,31,157,10,1,random
2545,RANDOM,6,"2026-07-16 04:56:32",27.9,0.554479,2.56738,4.697,0.56030303,-0.01065455,0.390067,-0.010166,0.52258,0.1871,0.29032,200,100,fcr,31,155,10,1,random
2546,RANDOM,7,"2026-07-16 04:56:38",33.9,0.553521,2.5692,4.6667,0.55333333,-0.00363939,0.409529,0.003777,0.51299,0.19481,0.29221,200,100,fcr,31,154,10,1,random
2547,RANDOM,8,"2026-07-16 04:56:44",39.8,0.553303,2.59238,4.6364,0.55560606,-0.00783333,0.413664,-0.001704,0.51634,0.18954,0.29412,200,100,fcr,31,153,10,1,random
2548,RANDOM,9,"2026-07-16 04:56:50",46,0.552009,2.59985,4.5758,0.57469697,-0.03602727,0.417442,-0.038225,0.49669,0.19205,0.31126,200,100,fcr,31,151,10,1,random
2549,RANDOM,10,"2026-07-16 04:56:56",52.4,0.550103,2.60116,4.5152,0.5489394,-0.0036303,0.381695,0.006522,0.51678,0.16779,0.31544,200,100,fcr,31,149,10,1,random
2550,RANDOM,11,"2026-07-16 04:57:02",58.6,0.551497,2.59752,4.4848,0.55363636,-0.00321212,0.390004,-0.003638,0.52027,0.17568,0.30405,200,100,fcr,31,148,10,1,random
2551,RANDOM,12,"2026-07-16 04:57:09",64.9,0.551491,2.60213,4.4848,0.54636364,0.0098,0.422597,0.010957,0.51351,0.18243,0.30405,200,100,fcr,31,148,10,1,random
2552,RANDOM,13,"2026-07-16 04:57:15",71.2,0.546539,2.58589,4.4545,0.54742424,-0.00287273,0.405937,0.005206,0.52381,0.17007,0.30612,200,100,fcr,31,147,10,1,random
2553,RANDOM,14,"2026-07-16 04:57:21",77.6,0.549218,2.6065,4.4242,0.54954545,0.0003303,0.418571,-0.001495,0.50685,0.18493,0.30822,200,100,fcr,31,146,10,1,random
2554,RANDOM,15,"2026-07-16 04:57:28",83.8,0.550494,2.62339,4.3939,0.55424242,-0.00558485,0.419445,-0.006429,0.51034,0.17931,0.31034,200,100,fcr,31,145,10,1,random
2555,RANDOM,16,"2026-07-16 04:57:34",90.2,0.550191,2.60969,4.3939,0.5460606,0.00665758,0.420973,0.009693,0.50345,0.18621,0.31034,200,100,fcr,31,145,10,1,random
2556,RANDOM,17,"2026-07-16 04:57:41",96.7,0.550288,2.59907,4.3939,0.5519697,-0.00349394,0.416284,-0.001377,0.51724,0.15862,0.32414,200,100,fcr,31,145,10,1,random
2557,RANDOM,18,"2026-07-16 04:57:47",103,0.549439,2.58594,4.3939,0.55909091,-0.01283333,0.405206,-0.014876,0.49655,0.18621,0.31724,200,100,fcr,31,145,10,1,random
2558,RANDOM,19,"2026-07-16 04:57:53",109.3,0.546527,2.59032,4.3636,0.55469697,-0.01580909,0.400042,-0.01045,0.51389,0.15972,0.32639,200,100,fcr,31,144,10,1,random
2559,RANDOM,20,"2026-07-16 04:58:00",115.7,0.550367,2.6106,4.3636,0.55621212,-0.01197576,0.408523,-0.011419,0.49306,0.17361,0.33333,200,100,fcr,31,144,10,1,random
2560,OI,1,"2026-07-16 04:58:16",5.3,0.585745,2.79649,4.9394,0.59454545,-0.01014849,0.46903,-0.03846,0.50307,0.20245,0.29448,200,100,fcr,32,163,10,1,random
2561,OI,2,"2026-07-16 04:58:21",10.3,0.613139,3.00899,4.8788,0.61136364,-0.00006061,0.491438,-0.016729,0.43478,0.25466,0.31056,200,100,fcr,32,161,10,1,random
2562,OI,3,"2026-07-16 04:58:26",15.3,0.637258,3.23385,4.8788,0.64984848,-0.02066364,0.528224,-0.036296,0.3913,0.32919,0.2795,200,100,fcr,32,161,10,1,random
2563,OI,4,"2026-07-16 04:58:31",20.2,0.658442,3.419,4.8485,0.665,-0.00920909,0.635931,-0.023502,0.3625,0.3125,0.325,200,100,fcr,32,160,10,1,random
2564,OI,5,"2026-07-16 04:58:38",27,0.674827,3.59758,4.8485,0.68318182,-0.01279697,0.593095,-0.022026,0.3125,0.3875,0.3,200,100,fcr,32,160,10,1,random
2565,OI,6,"2026-07-16 04:58:43",32.1,0.690791,3.79449,4.8485,0.69424242,-0.00301818,0.677193,-0.014003,0.3,0.44375,0.25625,200,100,fcr,32,160,10,1,random
2566,OI,7,"2026-07-16 04:58:50",39.3,0.705476,3.97013,4.8485,0.70075758,0.01075455,0.830474,-0.001178,0.2625,0.45,0.2875,200,100,fcr,32,160,10,1,random
2567,OI,8,"2026-07-16 04:58:57",46,0.717176,4.1409,4.8485,0.72621212,-0.01018485,0.805833,-0.01901,0.24375,0.55,0.20625,200,100,fcr,32,160,10,1,random
2568,OI,9,"2026-07-16 04:59:04",52.9,0.727015,4.268,4.8485,0.73666667,-0.01483636,1.02377,-0.018265,0.1875,0.61875,0.19375,200,100,fcr,32,160,10,1,random
2569,OI,10,"2026-07-16 04:59:11",59.9,0.737703,4.39966,4.8485,0.7410606,-0.0033303,1.03369,-0.010026,0.15,0.69375,0.15625,200,100,fcr,32,160,10,1,random
2570,OI,11,"2026-07-16 04:59:18",66.8,0.745261,4.5016,4.8485,0.74242424,0.00585455,1.16298,0.000469,0.1625,0.7375,0.1,200,100,fcr,32,160,10,1,random
2571,OI,12,"2026-07-16 04:59:25",73.8,0.75203,4.60663,4.8485,0.74848485,0.00580909,1.85404,0.002463,0.0875,0.825,0.0875,200,100,fcr,32,160,10,1,random
2572,OI,13,"2026-07-16 04:59:32",80.6,0.754273,4.6489,4.8485,0.76045454,-0.00811818,1.42392,-0.007769,0.075,0.86875,0.05625,200,100,fcr,32,160,10,1,random
2573,OI,14,"2026-07-16 04:59:39",87.6,0.756276,4.69133,4.8485,0.77060606,-0.0203697,1.82436,-0.018193,0.0375,0.875,0.0875,200,100,fcr,32,160,10,1,random
2574,OI,15,"2026-07-16 04:59:46",94.6,0.757936,4.71463,4.8485,0.76242424,-0.00545152,1.22755,-0.005175,0.05625,0.8875,0.05625,200,100,fcr,32,160,10,1,random
2575,OI,16,"2026-07-16 04:59:53",101.8,0.758845,4.73733,4.8485,0.75878788,0.00186364,2.47582,0.00129,0.04375,0.93125,0.025,200,100,fcr,32,160,10,1,random
2576,OI,17,"2026-07-16 05:00:00",108.8,0.758836,4.74481,4.8485,0.75893939,-0.00042121,2.58371,0.00092,0.01875,0.925,0.05625,200,100,fcr,32,160,10,1,random
2577,OI,18,"2026-07-16 05:00:08",117.4,0.759282,4.76374,4.8485,0.76075757,-0.00186364,1.37437,-0.000639,0.01875,0.95625,0.025,200,100,fcr,32,160,10,1,random
2578,OI,19,"2026-07-16 05:00:16",125,0.75873,4.76213,4.8485,0.76969697,-0.01681515,1.65356,-0.013027,0.03125,0.94375,0.025,200,100,fcr,32,160,10,1,random
2579,OI,20,"2026-07-16 05:00:23",131.9,0.758964,4.76083,4.8485,0.75984848,0.00070909,2.50508,-0.0006,0.04375,0.925,0.03125,200,100,fcr,32,160,10,1,random
2580,IR,1,"2026-07-16 05:00:33",5.4,0.567339,2.6335,4.8788,0.63787879,-0.11929091,0.415221,-0.135943,0.51553,0.19876,0.28571,200,100,fcr,32,161,10,1,random
2581,IR,2,"2026-07-16 05:00:38",10.3,0.578967,2.70258,4.8485,0.65424243,-0.12535758,0.425813,-0.139426,0.5125,0.175,0.3125,200,100,fcr,32,160,10,1,random
2582,IR,3,"2026-07-16 05:00:43",15.3,0.587418,2.74809,4.8182,0.66121212,-0.12422121,0.404607,-0.131478,0.50314,0.18239,0.31447,200,100,fcr,32,159,10,1,random
2583,IR,4,"2026-07-16 05:00:48",20.2,0.594109,2.78635,4.7879,0.66409091,-0.11372424,0.416017,-0.122568,0.50633,0.18354,0.31013,200,100,fcr,32,158,10,1,random
2584,IR,5,"2026-07-16 05:00:55",26.9,0.600764,2.81538,4.7576,0.66575758,-0.10551818,0.436401,-0.11308,0.50318,0.17834,0.31847,200,100,fcr,32,157,10,1,random
2585,IR,6,"2026-07-16 05:01:00",32,0.608145,2.85582,4.7576,0.68242424,-0.12248182,0.43924,-0.127374,0.48408,0.20382,0.3121,200,100,fcr,32,157,10,1,random
2586,IR,7,"2026-07-16 05:01:07",38.8,0.614279,2.88228,4.697,0.68984848,-0.12024242,0.451122,-0.127493,0.48387,0.19355,0.32258,200,100,fcr,32,155,10,1,random
2587,IR,8,"2026-07-16 05:01:14",45.5,0.621479,2.93044,4.6667,0.69742424,-0.12099394,0.464568,-0.12691,0.48701,0.2013,0.31169,200,100,fcr,32,154,10,1,random
2588,IR,9,"2026-07-16 05:01:21",52.6,0.62673,2.9688,4.6364,0.70727273,-0.12947576,0.521949,-0.131629,0.48366,0.19608,0.32026,200,100,fcr,32,153,10,1,random
2589,IR,10,"2026-07-16 05:01:28",59.8,0.629055,2.98942,4.6364,0.71424243,-0.13764849,0.518035,-0.136389,0.47059,0.19608,0.33333,200,100,fcr,32,153,10,1,random
2590,IR,11,"2026-07-16 05:01:35",66.8,0.628961,2.99412,4.6061,0.70484849,-0.12296364,0.486633,-0.119212,0.46053,0.21053,0.32895,200,100,fcr,32,152,10,1,random
2591,IR,12,"2026-07-16 05:01:42",73.8,0.632976,3.02205,4.6061,0.71045454,-0.12434242,0.505585,-0.124873,0.46053,0.20395,0.33553,200,100,fcr,32,152,10,1,random
2592,IR,13,"2026-07-16 05:01:49",80.7,0.637061,3.04544,4.6061,0.70924243,-0.11552424,0.497775,-0.115878,0.46053,0.21053,0.32895,200,100,fcr,32,152,10,1,random
2593,IR,14,"2026-07-16 05:01:56",87.7,0.639494,3.05317,4.5758,0.71348485,-0.11878182,0.516058,-0.116682,0.46358,0.19205,0.34437,200,100,fcr,32,151,10,1,random
2594,IR,15,"2026-07-16 05:02:03",94.8,0.647091,3.09964,4.5758,0.7278788,-0.12573333,0.517795,-0.129813,0.45695,0.19205,0.35099,200,100,fcr,32,151,10,1,random
2595,IR,16,"2026-07-16 05:02:10",101.8,0.650836,3.13929,4.5758,0.7280303,-0.12345758,0.528407,-0.12092,0.43709,0.22517,0.33775,200,100,fcr,32,151,10,1,random
2596,IR,17,"2026-07-16 05:02:17",108.8,0.654188,3.16393,4.5758,0.72727273,-0.11506061,0.555963,-0.113617,0.43709,0.22517,0.33775,200,100,fcr,32,151,10,1,random
2597,IR,18,"2026-07-16 05:02:24",115.8,0.657164,3.18008,4.5758,0.73121212,-0.11626061,0.568195,-0.114198,0.42384,0.25166,0.3245,200,100,fcr,32,151,10,1,random
2598,IR,19,"2026-07-16 05:02:31",123,0.659548,3.191,4.5758,0.745,-0.13298788,0.58732,-0.130514,0.40397,0.25828,0.33775,200,100,fcr,32,151,10,1,random
2599,IR,20,"2026-07-16 05:02:38",130.3,0.662721,3.21045,4.5455,0.74015151,-0.11934242,0.546112,-0.118223,0.41333,0.24,0.34667,200,100,fcr,32,150,10,1,random
2600,AGR,1,"2026-07-16 05:02:47",7.6,0.574385,2.71748,4.8485,0.52893939,0.07090606,0.431051,0.066134,0.5125,0.2,0.2875,200,100,fcr,32,160,10,1,random
2601,AGR,2,"2026-07-16 05:02:55",15.2,0.596045,2.87428,4.8485,0.5519697,0.07121212,0.475089,0.059368,0.48125,0.2125,0.30625,200,100,fcr,32,160,10,1,random
2602,AGR,3,"2026-07-16 05:03:02",22.4,0.611391,3.02403,4.8182,0.55590909,0.09478485,0.464731,0.081366,0.45912,0.22642,0.31447,200,100,fcr,32,159,10,1,random
2603,AGR,4,"2026-07-16 05:03:09",29.9,0.628852,3.18409,4.7879,0.57287879,0.08567273,0.492914,0.078708,0.43671,0.25316,0.31013,200,100,fcr,32,158,10,1,random
2604,AGR,5,"2026-07-16 05:03:18",38.8,0.641955,3.31031,4.7879,0.59045454,0.07885454,0.549045,0.073169,0.39241,0.27848,0.32911,200,100,fcr,32,158,10,1,random
2605,AGR,6,"2026-07-16 05:03:26",46.3,0.656352,3.45353,4.7576,0.61909091,0.0543697,0.541269,0.048215,0.35669,0.28662,0.35669,200,100,fcr,32,157,10,1,random
2606,AGR,7,"2026-07-16 05:03:35",55.2,0.669736,3.6012,4.7576,0.63787878,0.04488788,0.516871,0.039959,0.33758,0.33121,0.33121,200,100,fcr,32,157,10,1,random
2607,AGR,8,"2026-07-16 05:03:44",64.5,0.681358,3.73655,4.7576,0.625,0.07852424,0.59976,0.076762,0.31847,0.35669,0.32484,200,100,fcr,32,157,10,1,random
2608,AGR,9,"2026-07-16 05:03:53",73.9,0.692279,3.8676,4.7576,0.645,0.06689091,0.6663,0.062802,0.28025,0.43312,0.28662,200,100,fcr,32,157,10,1,random
2609,AGR,10,"2026-07-16 05:04:03",83.5,0.701055,3.98075,4.7576,0.64590909,0.08054242,0.742314,0.074397,0.27389,0.45223,0.27389,200,100,fcr,32,157,10,1,random
2610,AGR,11,"2026-07-16 05:04:12",92.8,0.709482,4.08384,4.7273,0.66651515,0.06345758,0.790278,0.056313,0.25,0.55128,0.19872,200,100,fcr,32,156,10,1,random
2611,AGR,12,"2026-07-16 05:04:22",102.3,0.718236,4.19743,4.7273,0.68015151,0.05917273,0.996719,0.048887,0.21795,0.57692,0.20513,200,100,fcr,32,156,10,1,random
2612,AGR,13,"2026-07-16 05:04:31",111.6,0.723564,4.27897,4.697,0.66318182,0.08987576,1.01227,0.081512,0.1871,0.65806,0.15484,200,100,fcr,32,155,10,1,random
2613,AGR,14,"2026-07-16 05:04:40",121,0.729448,4.35803,4.697,0.66909091,0.08453939,1.13746,0.080691,0.15484,0.70323,0.14194,200,100,fcr,32,155,10,1,random
2614,AGR,15,"2026-07-16 05:04:50",130.3,0.735279,4.42784,4.697,0.6730303,0.09249091,1.17464,0.08223,0.12903,0.76129,0.10968,200,100,fcr,32,155,10,1,random
2615,AGR,16,"2026-07-16 05:04:59",139.7,0.738888,4.47651,4.697,0.69242424,0.06611515,1.23143,0.061669,0.11613,0.79355,0.09032,200,100,fcr,32,155,10,1,random
2616,AGR,17,"2026-07-16 05:05:09",149.2,0.743136,4.54136,4.697,0.70136363,0.0647303,1.33892,0.054596,0.09032,0.86452,0.04516,200,100,fcr,32,155,10,1,random
2617,AGR,18,"2026-07-16 05:05:18",158.6,0.745948,4.57477,4.697,0.69318182,0.07384242,1.85984,0.069839,0.07097,0.89677,0.03226,200,100,fcr,32,155,10,1,random
2618,AGR,19,"2026-07-16 05:05:28",168.1,0.747909,4.59292,4.697,0.69712121,0.07302424,2.02772,0.067657,0.04516,0.92903,0.02581,200,100,fcr,32,155,10,1,random
2619,AGR,20,"2026-07-16 05:05:37",177.8,0.750185,4.62182,4.697,0.68454545,0.09501212,1.8995,0.086949,0.03871,0.94194,0.01935,200,100,fcr,32,155,10,1,random
2620,RANDOM,1,"2026-07-16 05:05:46",4.9,0.552658,2.56946,4.8485,0.55,0.00524242,0.392555,0.007704,0.5625,0.15625,0.28125,200,100,fcr,32,160,10,1,random
2621,RANDOM,2,"2026-07-16 05:05:50",9.4,0.550709,2.55992,4.8485,0.55166666,-0.00343636,0.411553,0.002051,0.55625,0.15625,0.2875,200,100,fcr,32,160,10,1,random
2622,RANDOM,3,"2026-07-16 05:05:55",13.9,0.549661,2.56929,4.8182,0.55287879,-0.00106364,0.399331,-0.002214,0.55975,0.14465,0.2956,200,100,fcr,32,159,10,1,random
2623,RANDOM,4,"2026-07-16 05:05:59",18.4,0.546639,2.53228,4.7576,0.5469697,0.00284242,0.390311,0.004767,0.54777,0.15924,0.29299,200,100,fcr,32,157,10,1,random
