id,strategy,gen,completed_at,elapsed_seconds,avg_he,avg_ne,avg_na,avg_oi,avg_ir,band_infr,band_norm,band_hfreq,num_breeders,breed_suffix,replicate_num,total_alleles,avg_ho,avg_fis,litter_size,sires_per_dam,num_breeding_sires,sire_mode
1027,RANDOM,7,"2026-07-11 21:19:17",35,0.691882,3.64278,7.4848,0.321655,-0.008171,0.57895,0.10931,0.31174,200,sp,13,247,0.6980303,-0.01055758,10,1,100,random
1028,RANDOM,8,"2026-07-11 21:19:23",41.2,0.691145,3.64296,7.3939,0.325811,-0.000257,0.57377,0.10246,0.32377,200,sp,13,244,0.69257576,0.0000303,10,1,100,random
1029,RANDOM,9,"2026-07-11 21:19:29",47.5,0.691979,3.64667,7.3333,0.31786,0.008945,0.56612,0.1281,0.30579,200,sp,13,242,0.68621212,0.0101697,10,1,100,random
1030,RANDOM,10,"2026-07-11 21:19:36",53.9,0.69207,3.62498,7.2727,0.339877,-0.01713,0.57083,0.12083,0.30833,200,sp,13,240,0.705,-0.01879394,10,1,100,random
1031,RANDOM,11,"2026-07-11 21:19:42",60.3,0.690436,3.62384,7.2121,0.334815,-0.011755,0.56723,0.12185,0.31092,200,sp,13,238,0.70030303,-0.0139303,10,1,100,random
1032,RANDOM,12,"2026-07-11 21:19:48",66.8,0.691239,3.62805,7.1818,0.344659,0.005843,0.55696,0.13502,0.30802,200,sp,13,237,0.68772727,0.00659394,10,1,100,random
1033,RANDOM,13,"2026-07-11 21:19:55",73.4,0.691748,3.65675,7.1212,0.350582,0.011474,0.55745,0.13191,0.31064,200,sp,13,235,0.68439394,0.01186061,10,1,100,random
1034,RANDOM,14,"2026-07-11 21:20:02",79.9,0.692573,3.65782,7.0606,0.350826,-0.008231,0.57082,0.11588,0.3133,200,sp,13,233,0.69863636,-0.00640303,10,1,100,random
1035,RANDOM,15,"2026-07-11 21:20:09",87,0.691091,3.64898,6.9697,0.353368,0.012285,0.55652,0.13478,0.3087,200,sp,13,230,0.68439394,0.00683939,10,1,100,random
1036,RANDOM,16,"2026-07-11 21:20:16",94,0.691339,3.67135,6.9394,0.373567,0.007677,0.57205,0.1048,0.32314,200,sp,13,229,0.68666666,0.00412727,10,1,100,random
1037,RANDOM,17,"2026-07-11 21:20:22",100.4,0.687179,3.63362,6.8182,0.34959,0.009491,0.55556,0.12889,0.31556,200,sp,13,225,0.68363636,0.00620303,10,1,100,random
1038,RANDOM,18,"2026-07-11 21:20:29",107,0.686791,3.64415,6.8182,0.370594,-0.000959,0.55556,0.13778,0.30667,200,sp,13,225,0.68863636,-0.00217273,10,1,100,random
1039,RANDOM,19,"2026-07-11 21:20:35",113.5,0.68303,3.59145,6.7879,0.377083,-0.002587,0.54464,0.15625,0.29911,200,sp,13,224,0.68757576,-0.00882424,10,1,100,random
1040,RANDOM,20,"2026-07-11 21:20:42",119.9,0.684124,3.56956,6.7273,0.386687,-0.001304,0.54955,0.14414,0.30631,200,sp,13,222,0.68560606,-0.00416364,10,1,100,random
1041,OI,1,"2026-07-11 21:22:00",5.6,0.726312,4.08384,8.3636,0.348183,-0.015856,0.56522,0.10507,0.32971,200,sp,14,276,0.72848484,-0.00388788,10,1,100,random
1042,OI,2,"2026-07-11 21:22:05",10.5,0.743479,4.38184,8.303,0.373973,-0.007485,0.5219,0.15328,0.32482,200,sp,14,274,0.74242424,0.0004697,10,1,100,random
1043,OI,3,"2026-07-11 21:22:10",15.5,0.763758,4.77067,8.303,0.422646,-0.007037,0.4854,0.17518,0.33942,200,sp,14,274,0.76060606,0.00448485,10,1,100,random
1044,OI,4,"2026-07-11 21:22:15",20.4,0.779733,5.11878,8.2424,0.455307,-0.018006,0.43015,0.25735,0.3125,200,sp,14,272,0.7869697,-0.01093939,10,1,100,random
1045,OI,5,"2026-07-11 21:22:19",25.3,0.794355,5.46304,8.2121,0.535759,-0.009678,0.40221,0.27675,0.32103,200,sp,14,271,0.79590909,-0.00096364,10,1,100,random
1046,OI,6,"2026-07-11 21:22:25",30.4,0.80613,5.78264,8.1515,0.585221,-0.004249,0.34201,0.31227,0.34572,200,sp,14,269,0.805,0.00159697,10,1,100,random
1047,OI,7,"2026-07-11 21:22:31",37.1,0.816512,6.10539,8.1212,0.55526,-0.021467,0.32463,0.3694,0.30597,200,sp,14,268,0.83,-0.0162,10,1,100,random
1048,OI,8,"2026-07-11 21:22:38",43.7,0.824024,6.36173,8.0606,0.685556,-0.012726,0.29699,0.41729,0.28571,200,sp,14,266,0.83196969,-0.00928182,10,1,100,random
1049,OI,9,"2026-07-11 21:22:45",50.7,0.831379,6.64543,8.0606,0.770179,-0.00122,0.2594,0.45865,0.28195,200,sp,14,266,0.82984848,0.00267273,10,1,100,random
1050,OI,10,"2026-07-11 21:22:52",57.6,0.837842,6.87631,8.0606,0.847077,-0.010871,0.23684,0.53383,0.22932,200,sp,14,266,0.84469697,-0.00884242,10,1,100,random
1051,OI,11,"2026-07-11 21:22:59",64.4,0.844258,7.13775,8.0606,1.0164,-0.006393,0.16165,0.63534,0.20301,200,sp,14,266,0.84787879,-0.00463333,10,1,100,random
1052,OI,12,"2026-07-11 21:23:06",71.3,0.848458,7.31193,8.0606,0.952558,-0.013468,0.14662,0.67293,0.18045,200,sp,14,266,0.85893939,-0.01150303,10,1,100,random
1053,OI,13,"2026-07-11 21:23:12",78.3,0.851942,7.44615,8.0606,1.06862,-0.002824,0.14286,0.7218,0.13534,200,sp,14,266,0.85378788,-0.00212121,10,1,100,random
1054,OI,14,"2026-07-11 21:23:19",85.1,0.855227,7.60552,8.0606,1.3423,0.002026,0.09023,0.80827,0.1015,200,sp,14,266,0.8530303,0.00299394,10,1,100,random
1055,OI,15,"2026-07-11 21:23:26",92,0.856764,7.66847,8.0606,1.36713,0.001049,0.09398,0.81955,0.08647,200,sp,14,266,0.85621212,0.0011697,10,1,100,random
1056,OI,16,"2026-07-11 21:23:33",99,0.857658,7.70597,8.0606,1.63073,-0.00535,0.09398,0.80827,0.09774,200,sp,14,266,0.8630303,-0.00648182,10,1,100,random
1057,OI,17,"2026-07-11 21:23:40",106,0.858679,7.77751,8.0606,1.6146,0.004227,0.06767,0.84962,0.08271,200,sp,14,266,0.85560606,0.00316364,10,1,100,random
1058,OI,18,"2026-07-11 21:23:47",113,0.859815,7.84848,8.0606,1.50922,-0.003603,0.05263,0.88346,0.06391,200,sp,14,266,0.86333333,-0.00379697,10,1,100,random
1059,OI,19,"2026-07-11 21:23:54",119.9,0.859991,7.85415,8.0606,1.94621,-0.005762,0.05639,0.89098,0.05263,200,sp,14,266,0.86590909,-0.00697576,10,1,100,random
1060,OI,20,"2026-07-11 21:24:01",126.9,0.860421,7.87465,8.0606,2.02472,0.000846,0.04887,0.91353,0.03759,200,sp,14,266,0.86045455,0.00004242,10,1,100,random
1061,IR,1,"2026-07-11 21:28:15",5.3,0.710712,3.85119,8.3333,0.299297,-0.099694,0.59273,0.08364,0.32364,200,sp,14,275,0.77909091,-0.09750606,10,1,100,random
1062,IR,2,"2026-07-11 21:28:20",10.1,0.716209,3.93949,8.1515,0.296671,-0.096487,0.58364,0.09665,0.3197,200,sp,14,269,0.78318182,-0.09652424,10,1,100,random
1063,IR,3,"2026-07-11 21:28:25",14.9,0.723085,4.00575,8.1212,0.324917,-0.089401,0.56716,0.1194,0.31343,200,sp,14,268,0.785,-0.08918182,10,1,100,random
1064,IR,4,"2026-07-11 21:28:29",19.7,0.728527,4.07209,8,0.33617,-0.099457,0.55682,0.14015,0.30303,200,sp,14,264,0.79878788,-0.10096364,10,1,100,random
1065,IR,5,"2026-07-11 21:28:34",24.6,0.732694,4.11476,7.8485,0.378888,-0.103179,0.55598,0.11197,0.33205,200,sp,14,259,0.80681818,-0.10372727,10,1,100,random
1066,IR,6,"2026-07-11 21:28:39",29.5,0.736248,4.15538,7.7576,0.342159,-0.103718,0.54297,0.125,0.33203,200,sp,14,256,0.81136363,-0.10451212,10,1,100,random
1067,IR,7,"2026-07-11 21:28:46",36,0.737603,4.1803,7.6667,0.35316,-0.097695,0.52569,0.13834,0.33597,200,sp,14,253,0.80969697,-0.10129697,10,1,100,random
1068,IR,8,"2026-07-11 21:28:52",42.6,0.739139,4.18743,7.5455,0.342439,-0.103787,0.5261,0.13655,0.33735,200,sp,14,249,0.81560607,-0.10708485,10,1,100,random
1069,IR,9,"2026-07-11 21:28:59",49.3,0.738348,4.14673,7.4848,0.357992,-0.10253,0.53441,0.13765,0.32794,200,sp,14,247,0.81515152,-0.10626061,10,1,100,random
1070,IR,10,"2026-07-11 21:29:06",56.1,0.738803,4.14754,7.4545,0.366366,-0.095574,0.52846,0.14228,0.32927,200,sp,14,246,0.80984849,-0.09862121,10,1,100,random
1071,IR,11,"2026-07-11 21:29:13",62.8,0.7419,4.19102,7.3636,0.371794,-0.101473,0.53498,0.13992,0.3251,200,sp,14,243,0.8160606,-0.10340909,10,1,100,random
1072,IR,12,"2026-07-11 21:29:19",69.6,0.746451,4.27639,7.3333,0.395073,-0.102241,0.5124,0.14876,0.33884,200,sp,14,242,0.82106061,-0.10215152,10,1,100,random
1073,IR,13,"2026-07-11 21:29:26",76.3,0.746627,4.25861,7.303,0.373454,-0.096437,0.50622,0.14523,0.34855,200,sp,14,241,0.81924243,-0.09832424,10,1,100,random
1074,IR,14,"2026-07-11 21:29:33",83,0.748409,4.29063,7.2727,0.363597,-0.094283,0.50833,0.15833,0.33333,200,sp,14,240,0.81863636,-0.09604242,10,1,100,random
1075,IR,15,"2026-07-11 21:29:40",89.8,0.752688,4.3355,7.2424,0.406535,-0.090465,0.48954,0.17992,0.33054,200,sp,14,239,0.81909091,-0.08994545,10,1,100,random
1076,IR,16,"2026-07-11 21:29:46",96.6,0.755824,4.38608,7.2121,0.408306,-0.09385,0.47479,0.20168,0.32353,200,sp,14,238,0.82560606,-0.09531212,10,1,100,random
1077,IR,17,"2026-07-11 21:29:53",103.4,0.758397,4.44009,7.2121,0.433009,-0.099679,0.47059,0.20168,0.32773,200,sp,14,238,0.83333334,-0.10059697,10,1,100,random
1078,IR,18,"2026-07-11 21:30:00",110.1,0.762327,4.49526,7.1212,0.436603,-0.091127,0.47234,0.17872,0.34894,200,sp,14,235,0.83045454,-0.09114546,10,1,100,random
1079,IR,19,"2026-07-11 21:30:07",117.7,0.764124,4.52957,7.1212,0.415775,-0.092592,0.45957,0.19574,0.34468,200,sp,14,235,0.83439393,-0.09313636,10,1,100,random
1080,IR,20,"2026-07-11 21:30:15",124.9,0.765182,4.55351,7,0.420801,-0.107096,0.45022,0.19913,0.35065,200,sp,14,231,0.84712122,-0.10966667,10,1,100,random
1081,AGR,1,"2026-07-11 22:04:08",7.5,0.721715,4.08235,8.303,0.326379,0.048014,0.57299,0.10584,0.32117,200,sp,14,274,0.68045454,0.05772727,10,1,100,random
1082,AGR,2,"2026-07-11 22:04:15",14.6,0.737524,4.35133,8.2424,0.363603,0.047386,0.53309,0.14338,0.32353,200,sp,14,272,0.69666667,0.05573636,10,1,100,random
1083,AGR,3,"2026-07-11 22:04:22",21.7,0.753897,4.68106,8.2121,0.397376,0.047266,0.51292,0.1476,0.33948,200,sp,14,271,0.71212122,0.05563939,10,1,100,random
1084,AGR,4,"2026-07-11 22:04:29",28.8,0.76783,4.98492,8.1818,0.411253,0.031197,0.47407,0.1963,0.32963,200,sp,14,270,0.73848485,0.04016364,10,1,100,random
1085,AGR,5,"2026-07-11 22:04:36",36,0.780685,5.28388,8.0909,0.462744,0.028714,0.46442,0.18727,0.34831,200,sp,14,267,0.75333333,0.03428788,10,1,100,random
1086,AGR,6,"2026-07-11 22:04:43",43.2,0.790427,5.523,8.0909,0.487778,0.058624,0.42322,0.22097,0.35581,200,sp,14,267,0.74060606,0.06604242,10,1,100,random
1087,AGR,7,"2026-07-11 22:04:52",52,0.800991,5.8135,8,0.504291,0.030596,0.39394,0.23485,0.37121,200,sp,14,264,0.77257575,0.03614242,10,1,100,random
1088,AGR,8,"2026-07-11 22:05:01",60.9,0.809176,6.05436,8,0.524153,0.038583,0.35985,0.26136,0.37879,200,sp,14,264,0.775,0.04337576,10,1,100,random
1089,AGR,9,"2026-07-11 22:05:10",70.1,0.816267,6.32071,7.9697,0.534353,0.039431,0.327,0.327,0.34601,200,sp,14,263,0.78166667,0.04436364,10,1,100,random
1090,AGR,10,"2026-07-11 22:05:19",79.3,0.824285,6.57223,7.9697,0.63871,0.035989,0.28897,0.37262,0.3384,200,sp,14,263,0.79181818,0.04108485,10,1,100,random
1091,AGR,11,"2026-07-11 22:05:29",88.5,0.8309,6.79131,7.9697,0.660127,0.03458,0.26616,0.44106,0.29278,200,sp,14,263,0.79984849,0.03872727,10,1,100,random
1092,AGR,12,"2026-07-11 22:05:38",97.7,0.836297,6.97941,7.9697,0.769593,0.052226,0.22814,0.52471,0.24715,200,sp,14,263,0.7910606,0.0548,10,1,100,random
1093,AGR,13,"2026-07-11 22:05:47",106.9,0.84117,7.16914,7.9697,0.882495,0.048817,0.19011,0.59316,0.21673,200,sp,14,263,0.79893939,0.05187879,10,1,100,random
1094,AGR,14,"2026-07-11 22:05:56",115.9,0.844961,7.29202,7.9697,0.934824,0.041063,0.1635,0.67681,0.1597,200,sp,14,263,0.80909091,0.04421515,10,1,100,random
1095,AGR,15,"2026-07-11 22:06:05",125.1,0.848876,7.42369,7.9697,1.12725,0.035703,0.13688,0.73004,0.13308,200,sp,14,263,0.81757576,0.03686667,10,1,100,random
1096,AGR,16,"2026-07-11 22:06:14",134.3,0.851609,7.51135,7.9697,1.22676,0.035976,0.13308,0.73764,0.12928,200,sp,14,263,0.82060606,0.03718485,10,1,100,random
1097,AGR,17,"2026-07-11 22:06:24",143.4,0.853964,7.60997,7.9697,1.33092,0.047748,0.11407,0.79468,0.09125,200,sp,14,263,0.81287879,0.04959697,10,1,100,random
1098,AGR,18,"2026-07-11 22:06:33",152.5,0.855679,7.69525,7.9697,1.6671,0.039782,0.07224,0.88213,0.04563,200,sp,14,263,0.82166667,0.0417,10,1,100,random
1099,AGR,19,"2026-07-11 22:06:42",161.8,0.857427,7.7623,7.9697,2.03719,0.039922,0.06084,0.90114,0.03802,200,sp,14,263,0.82333333,0.04093939,10,1,100,random
1100,AGR,20,"2026-07-11 22:06:51",171,0.858694,7.81418,7.9697,2.1842,0.045067,0.03422,0.93916,0.02662,200,sp,14,263,0.82030303,0.04607273,10,1,100,random
1101,RANDOM,1,"2026-07-11 22:07:49",4.9,0.7045,3.78126,8.303,0.290106,0.006334,0.58394,0.10584,0.31022,200,sp,14,274,0.70136364,0.00452727,10,1,100,random
1102,RANDOM,2,"2026-07-11 22:07:54",9.4,0.70293,3.78928,8.2424,0.296353,0.000435,0.58456,0.09191,0.32353,200,sp,14,272,0.70439394,-0.00147273,10,1,100,random
1103,RANDOM,3,"2026-07-11 22:07:58",13.9,0.704597,3.82294,8.1212,0.277327,0.013613,0.58582,0.10821,0.30597,200,sp,14,268,0.695,0.01361515,10,1,100,random
1104,RANDOM,4,"2026-07-11 22:08:03",18.5,0.699797,3.7707,7.9697,0.303249,0.001808,0.58175,0.11787,0.30038,200,sp,14,263,0.70181818,-0.00240909,10,1,100,random
1105,RANDOM,5,"2026-07-11 22:08:08",23.1,0.700491,3.773,7.7879,0.321193,0.014538,0.57198,0.11284,0.31518,200,sp,14,257,0.69075758,0.01302424,10,1,100,random
1106,RANDOM,6,"2026-07-11 22:08:12",27.7,0.695688,3.71681,7.6061,0.30091,0.006138,0.59363,0.09163,0.31474,200,sp,14,251,0.69484849,0.00275152,10,1,100,random
1107,RANDOM,7,"2026-07-11 22:08:18",33.9,0.695709,3.72986,7.4848,0.319297,-0.007987,0.56275,0.12146,0.31579,200,sp,14,247,0.70242424,-0.0132303,10,1,100,random
1108,RANDOM,8,"2026-07-11 22:08:25",40.1,0.692039,3.71948,7.4242,0.307812,0.006933,0.56735,0.10612,0.32653,200,sp,14,245,0.69030303,0.00361818,10,1,100,random
1109,RANDOM,9,"2026-07-11 22:08:31",46.7,0.6921,3.71595,7.3636,0.30303,-0.003332,0.55967,0.11111,0.32922,200,sp,14,243,0.69515152,-0.00694242,10,1,100,random
1110,RANDOM,10,"2026-07-11 22:08:38",53.1,0.6911,3.68208,7.2727,0.308144,0.005384,0.55,0.12917,0.32083,200,sp,14,240,0.68878788,0.0021,10,1,100,random
1111,RANDOM,11,"2026-07-11 22:08:44",59.6,0.690055,3.66797,7.1212,0.319247,0.000256,0.5617,0.11489,0.3234,200,sp,14,235,0.69121212,-0.00321515,10,1,100,random
1112,RANDOM,12,"2026-07-11 22:08:51",66.1,0.686458,3.64957,7.1212,0.326103,0.000879,0.57021,0.09787,0.33191,200,sp,14,235,0.68863636,-0.00161212,10,1,100,random
1113,RANDOM,13,"2026-07-11 22:08:57",72.4,0.683548,3.62067,7.0303,0.298177,-0.002148,0.53879,0.11638,0.34483,200,sp,14,232,0.68742424,-0.0068303,10,1,100,random
1114,RANDOM,14,"2026-07-11 22:09:03",78.8,0.681682,3.59452,6.9697,0.279516,-0.000781,0.55217,0.11739,0.33043,200,sp,14,230,0.68378788,-0.00218788,10,1,100,random
1115,RANDOM,15,"2026-07-11 22:09:10",85.3,0.683109,3.61268,6.9394,0.312458,-0.001419,0.54585,0.12227,0.33188,200,sp,14,229,0.68424242,-0.00245455,10,1,100,random
1116,RANDOM,16,"2026-07-11 22:09:16",91.8,0.681324,3.59226,6.8788,0.306757,-0.007262,0.55066,0.11454,0.3348,200,sp,14,227,0.6880303,-0.00843333,10,1,100,random
1117,RANDOM,17,"2026-07-11 22:09:23",98.3,0.679485,3.54889,6.8788,0.298065,0.000878,0.55066,0.11894,0.3304,200,sp,14,227,0.68060606,0.00125151,10,1,100,random
1118,RANDOM,18,"2026-07-11 22:09:29",104.7,0.676191,3.50505,6.6667,0.295141,0.000178,0.55,0.11818,0.33182,200,sp,14,220,0.67878788,-0.00494545,10,1,100,random
1119,RANDOM,19,"2026-07-11 22:09:36",111.2,0.675709,3.4785,6.6364,0.30479,-0.011828,0.54795,0.11872,0.33333,200,sp,14,219,0.685,-0.01300606,10,1,100,random
1120,RANDOM,20,"2026-07-11 22:09:42",117.7,0.676321,3.46762,6.5455,0.306715,-0.009603,0.55556,0.11574,0.3287,200,sp,14,216,0.68333333,-0.01316061,10,1,100,random
1121,OI,1,"2026-07-11 22:17:32",5.2,0.720048,4.01911,8.3636,0.342172,-0.032965,0.57971,0.0942,0.32609,200,sp,15,276,0.73378788,-0.01929697,10,1,100,random
1122,OI,2,"2026-07-11 22:17:37",10,0.738558,4.33568,8.3333,0.372686,-0.023384,0.53818,0.12727,0.33455,200,sp,15,275,0.74818182,-0.01305758,10,1,100,random
1123,OI,3,"2026-07-11 22:17:42",14.8,0.756682,4.67468,8.303,0.40725,-0.02346,0.48905,0.20073,0.31022,200,sp,15,274,0.76681818,-0.01459394,10,1,100,random
1124,OI,4,"2026-07-11 22:17:47",19.6,0.774003,5.00876,8.2727,0.482577,-0.005506,0.46154,0.21612,0.32234,200,sp,15,273,0.77121212,0.00310303,10,1,100,random
1125,OI,5,"2026-07-11 22:17:52",24.4,0.787658,5.31434,8.2727,0.513754,0.005228,0.41758,0.23077,0.35165,200,sp,15,273,0.77818182,0.01204242,10,1,100,random
1126,OI,6,"2026-07-11 22:17:57",29.4,0.800206,5.63192,8.2424,0.498624,0.004439,0.36765,0.3125,0.31985,200,sp,15,272,0.79181818,0.01105151,10,1,100,random
1127,OI,7,"2026-07-11 22:18:03",36.1,0.810703,5.92179,8.2424,0.584241,-0.010053,0.34191,0.34559,0.3125,200,sp,15,272,0.81484848,-0.00547576,10,1,100,random
1128,OI,8,"2026-07-11 22:18:10",42.6,0.819464,6.20356,8.2121,0.634011,-0.01059,0.30627,0.38007,0.31365,200,sp,15,271,0.825,-0.00670909,10,1,100,random
1129,OI,9,"2026-07-11 22:18:17",49.4,0.827967,6.49564,8.2121,0.667564,0.002686,0.28782,0.41697,0.2952,200,sp,15,271,0.82272727,0.00680303,10,1,100,random
1130,OI,10,"2026-07-11 22:18:23",56.2,0.835406,6.73431,8.2121,0.758098,-0.001656,0.25092,0.48708,0.26199,200,sp,15,271,0.83454545,0.00112121,10,1,100,random
1131,OI,11,"2026-07-11 22:18:30",63,0.84117,6.95284,8.2121,0.824093,-0.003708,0.24354,0.52399,0.23247,200,sp,15,271,0.84257576,-0.00220606,10,1,100,random
1132,OI,12,"2026-07-11 22:18:37",69.7,0.84693,7.20388,8.2121,0.938902,0.001126,0.21033,0.5941,0.19557,200,sp,15,271,0.84424242,0.00291212,10,1,100,random
1133,OI,13,"2026-07-11 22:18:44",76.4,0.851055,7.39496,8.2121,1.04513,-0.000894,0.18819,0.631,0.18081,200,sp,15,271,0.85090909,0.0001,10,1,100,random
1134,OI,14,"2026-07-11 22:18:50",83.1,0.854403,7.5732,8.2121,1.1397,-0.013429,0.15129,0.70849,0.14022,200,sp,15,271,0.86530303,-0.01293636,10,1,100,random
1135,OI,15,"2026-07-11 22:18:57",89.7,0.856503,7.69913,8.2121,1.27962,-0.002463,0.12546,0.77122,0.10332,200,sp,15,271,0.85878788,-0.00287273,10,1,100,random
1136,OI,16,"2026-07-11 22:19:04",96.4,0.85827,7.80117,8.2121,1.51644,-0.008843,0.09963,0.78229,0.11808,200,sp,15,271,0.86621212,-0.00988485,10,1,100,random
1137,OI,17,"2026-07-11 22:19:10",103.2,0.8599,7.88138,8.2121,1.29135,-0.007517,0.09594,0.8155,0.08856,200,sp,15,271,0.86666667,-0.00782121,10,1,100,random
1138,OI,18,"2026-07-11 22:19:17",109.9,0.860479,7.92258,8.2121,1.66303,-0.000058,0.07011,0.87085,0.05904,200,sp,15,271,0.86151515,-0.00056061,10,1,100,random
1139,OI,19,"2026-07-11 22:19:24",116.6,0.861324,7.9511,8.2121,1.8547,-0.000394,0.07011,0.84871,0.08118,200,sp,15,271,0.86227272,-0.00060909,10,1,100,random
1140,OI,20,"2026-07-11 22:19:31",123.3,0.861412,7.95159,8.2121,1.68046,0.010158,0.0738,0.84871,0.07749,200,sp,15,271,0.85378788,0.00856667,10,1,100,random
1141,IR,1,"2026-07-11 22:20:55",5.2,0.704464,3.77895,8.2121,0.294579,-0.112097,0.59041,0.09594,0.31365,200,sp,15,271,0.78075758,-0.11027879,10,1,100,random
1142,IR,2,"2026-07-11 22:21:00",9.9,0.710215,3.83151,8.0606,0.294912,-0.108926,0.58271,0.08271,0.33459,200,sp,15,266,0.78530303,-0.10871212,10,1,100,random
1143,IR,3,"2026-07-11 22:21:04",14.7,0.7134,3.86125,8,0.277666,-0.101043,0.56818,0.10606,0.32576,200,sp,15,264,0.78454545,-0.10206667,10,1,100,random
1144,IR,4,"2026-07-11 22:21:09",19.5,0.717261,3.91895,7.9091,0.293851,-0.10832,0.56322,0.10345,0.33333,200,sp,15,261,0.79363637,-0.1094697,10,1,100,random
1145,IR,5,"2026-07-11 22:21:14",24.3,0.725727,4.03697,7.7576,0.306801,-0.100845,0.53906,0.12891,0.33203,200,sp,15,256,0.795,-0.09834242,10,1,100,random
1146,IR,6,"2026-07-11 22:21:19",29.1,0.731115,4.10258,7.6667,0.3228,-0.109592,0.53755,0.12648,0.33597,200,sp,15,253,0.80909091,-0.10980303,10,1,100,random
1147,IR,7,"2026-07-11 22:21:25",35.5,0.732618,4.13573,7.5152,0.333959,-0.099812,0.52823,0.14516,0.32661,200,sp,15,248,0.80560606,-0.10358788,10,1,100,random
1148,IR,8,"2026-07-11 22:21:32",42,0.73827,4.22407,7.4545,0.364848,-0.107787,0.50813,0.15447,0.3374,200,sp,15,246,0.81545454,-0.10757576,10,1,100,random
1149,IR,9,"2026-07-11 22:21:38",48.6,0.739642,4.2513,7.3636,0.352662,-0.085306,0.50617,0.16461,0.32922,200,sp,15,243,0.80257576,-0.08738182,10,1,100,random
1150,IR,10,"2026-07-11 22:21:45",55.3,0.743976,4.30297,7.3333,0.39085,-0.101585,0.5,0.16116,0.33884,200,sp,15,242,0.81772727,-0.10160909,10,1,100,random
1151,IR,11,"2026-07-11 22:21:52",62,0.746612,4.35777,7.1818,0.381839,-0.103237,0.48523,0.173,0.34177,200,sp,15,237,0.82272727,-0.10394848,10,1,100,random
1152,IR,12,"2026-07-11 22:21:58",68.7,0.747167,4.34725,7.1818,0.38768,-0.099875,0.47679,0.18565,0.33755,200,sp,15,237,0.82212121,-0.10304242,10,1,100,random
1153,IR,13,"2026-07-11 22:22:05",75.4,0.749015,4.36927,7.1212,0.398354,-0.10716,0.48085,0.16596,0.35319,200,sp,15,235,0.8290909,-0.11043636,10,1,100,random
1154,IR,14,"2026-07-11 22:22:12",82,0.748939,4.37319,7.1212,0.36587,-0.088538,0.45957,0.18723,0.35319,200,sp,15,235,0.81590909,-0.09227879,10,1,100,random
1155,IR,15,"2026-07-11 22:22:19",88.8,0.751464,4.42353,7.1212,0.383541,-0.102895,0.45957,0.19574,0.34468,200,sp,15,235,0.8280303,-0.10525152,10,1,100,random
1156,IR,16,"2026-07-11 22:22:25",95.4,0.752624,4.4331,7.0909,0.402212,-0.088459,0.46154,0.18803,0.35043,200,sp,15,234,0.81924243,-0.09197576,10,1,100,random
1157,IR,17,"2026-07-11 22:22:32",102.1,0.755145,4.46278,7.0303,0.40366,-0.091521,0.44828,0.19397,0.35776,200,sp,15,232,0.82348485,-0.09508485,10,1,100,random
1158,IR,18,"2026-07-11 22:22:39",108.8,0.756973,4.50629,6.9394,0.39621,-0.094303,0.43668,0.22707,0.33624,200,sp,15,229,0.82787879,-0.09788485,10,1,100,random
1159,IR,19,"2026-07-11 22:22:45",115.6,0.758745,4.53848,6.9394,0.441957,-0.097422,0.42795,0.23144,0.34061,200,sp,15,229,0.83227273,-0.10007273,10,1,100,random
1160,IR,20,"2026-07-11 22:22:52",122.3,0.757712,4.52519,6.9394,0.429718,-0.100489,0.43668,0.22707,0.33624,200,sp,15,229,0.835,-0.1045,10,1,100,random
1161,AGR,1,"2026-07-11 22:23:11",7.6,0.717115,3.99534,8.1515,0.326061,0.052867,0.57249,0.10409,0.32342,200,sp,15,269,0.67212121,0.06395455,10,1,100,random
1162,AGR,2,"2026-07-11 22:23:18",14.7,0.733445,4.26289,7.9697,0.356643,0.048514,0.53612,0.13688,0.327,200,sp,15,263,0.69166667,0.05788485,10,1,100,random
1163,AGR,3,"2026-07-11 22:23:26",22.2,0.748661,4.56454,7.8485,0.386675,0.048557,0.5251,0.10425,0.37066,200,sp,15,259,0.70681819,0.05771818,10,1,100,random
1164,AGR,4,"2026-07-11 22:23:33",29.8,0.762879,4.82521,7.8485,0.366808,0.047738,0.48649,0.15058,0.36293,200,sp,15,259,0.72121212,0.05517576,10,1,100,random
1165,AGR,5,"2026-07-11 22:23:41",37.1,0.774385,5.07629,7.8182,0.394728,0.053032,0.46124,0.17442,0.36434,200,sp,15,258,0.72893939,0.06137273,10,1,100,random
1166,AGR,6,"2026-07-11 22:23:48",44.5,0.784833,5.32481,7.7879,0.435348,0.03733,0.42412,0.21401,0.36187,200,sp,15,257,0.75166667,0.04334242,10,1,100,random
1167,AGR,7,"2026-07-11 22:23:57",53.5,0.795209,5.5895,7.7879,0.466701,0.054658,0.39689,0.24903,0.35409,200,sp,15,257,0.74818182,0.06186061,10,1,100,random
1168,AGR,8,"2026-07-11 22:24:06",62.4,0.8044,5.84843,7.7576,0.518977,0.037808,0.35156,0.28516,0.36328,200,sp,15,256,0.77060606,0.0437303,10,1,100,random
1169,AGR,9,"2026-07-11 22:24:15",71.5,0.812018,6.10422,7.7576,0.533121,0.034929,0.3125,0.35938,0.32813,200,sp,15,256,0.78106061,0.04042121,10,1,100,random
